K,"[[666.6666870117188, 0.0, 240.0, 0.0], [0.0, 888.888916015625, 180.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]"
RT,"[[-2.220446049250313e-16, 1.0, 0.0, 1.332267682489747e-16], [0.0, 2.220446049250313e-16, -1.0, 0.10000000149011612], [-1.0, 0.0, 2.220446049250313e-16, 0.6000000238418579], [0.0, 0.0, 0.0, 1.0]]"
closest,0.4453935
farest,0.6561799
DOF_overlap,0.5526130504740919
focus_distance,0.44539350271224976
background,['studioL']
light,"['softbox', 'softbox.001', 'softbox.002']"
